,index,kouwei,huanjing,fuwu,comment,date
21296,1996,4.0,4,4.0,"
                        没吃过素食～第一次尝试～感觉非常不错～老公是肉食动物都觉得很好吃～就在家楼下～非常方便～非洲冰草很特别～服务非常的好～真的非常好～
                ",15-09-08
21297,1997,,4,,,
21298,1998,,4,,,
21299,1999,,4,,,
21300,2000,3.0,3,3.0,"
                        服务好，味道巴适，推荐非洲冰草，下盘还去，就是价格小贵
                ",15-09-08
21301,2001,2.0,3,4.0,"
                        这是一家才开的店，由于外面有很多家都在装修，所以味道不是很好闻，但里面装修的很舒服，环境很不错，进去以后看到的不是大堂，而是很多小的隔开的房间，食客彼此之间不会互相打扰，很清净。这是一家素菜汤锅馆，我们5个人3大2小点咯5个锅，一人一锅，汤锅味道很不错，味道清淡，适合大鱼大肉以后清肠胃，很喜欢吃他们那家的爱情扎萨，味道真心好吃，推荐！这家的服务态度很不错，服务员不但热情周到，还虚心听取顾客的意见。
                ",15-09-08
21302,2002,,3,,,
21303,2003,,3,,,
21304,2004,,3,,,
21305,2005,,3,,,
21306,2006,,3,,,
21307,2007,,3,,,
21308,2008,3.0,3,3.0,"
                        环境和口味都不错。很有特色，就是地方不太好找。
                ",15-09-08
21309,2009,,3,,,
21310,2010,,3,,,
21311,2011,,3,,,
21312,2012,2.0,3,4.0,"
                        同行的小伙伴个说纷云，有的觉得好吃，有的觉得一般。可能肉食动物还是不能接受吧，更多的适合约上家中老年人一起去试试看，服务人员相当敬业，喜欢这种环境+服务态度！团购很划算，没去过的同学可以去试试噢。
                ",15-09-08
21313,2013,,3,,,
21314,2014,,3,,,
21315,2015,,3,,,
21316,2016,3.0,3,3.0,"
                        我只想说，真的太远了！太远了！北门真的是比西门还具体的一个地方，路上火三轮跑得飞叉叉的，还被导航绕晕了，关键到了龙湖，还要被一期二期搞晕！最后好不容易找到停车场，还被CDEF繁琐的分区搞晕了！跌跌撞撞，好不容易找到了这里，人都饿晕了。环境菜品服务倒还是一如既往的很好。素丸子真的好吃，今天吃的鸡丝丸也很好吃。青稞饼和鲜花饼更是大爱。求东门开店！
                ",15-09-07
21317,2017,,3,,,
21318,2018,,3,,,
21319,2019,,3,,,
21320,2020,4.0,4,4.0,"
                        和朋友一起去 还不错 用优惠券挺实惠的
                ",15-09-07
21321,2021,3.0,4,4.0,"
                        [环境]店子在龙湖北城天街，打个uber过去的。提前预定了一个3个人的靠窗卡座，店里很有氛围，红色帘子，大理石桌，盘子是叶子形状的，跟店名很符合。墙上都是挂的字画，放着轻松的音乐，很有韵味，窗外就是银杏树。【服务】服务员都是穿着素制衣服，比较有特色，而且很热情，还介绍每种菜怎么吃，烫多久这些。【口味】第一次吃素食，比较新鲜吧。先是喝了曲珍藏茶，还不错。点的锅底是鲜花锅，里面有康乃馨，玫瑰，菊花这些，端上来的时候很好看。原味的味碟加点汤，当做蘸料，味道是极好的。非洲冰草是必点的，觉得很神奇，烫3秒就能吃了，冰冰脆脆的。扎撒和鲜花饼是强烈推荐的，点了两次。最后点了喝的冰藏蓝莓带回家，也很好喝，建议可以喝一喝。
                ",15-09-07
21322,2022,,4,,,
21323,2023,,4,,,
21324,2024,,4,,,
21325,2025,,4,,,
21326,2026,,4,,,
21327,2027,,4,,,
21328,2028,1.0,2,3.0,"
                        最近这家素食火锅简直是火的不要不要的，作为一枚爱吃素的素星人，岂能放过。周六冒雨前去，真的好想吐槽一下这家店的选址，龙湖、环球、红牌楼，住在市中心的我表示心好累。由于忘了预约，等了一个多小时才吃上，下次一定长记性先预约TAT.一进店门就是一股幽幽的藏香味，前厅好像还有卖衣服珠链什么的，太饿了，没细看。入座后就先点了个#青稞扎萨# 垫肚子，里面夹的仿荤的火腿不仅看起像，吃起也像，除了饼子太干，味道很合我心意。锅底点的的是中药养生锅底，看到“中药”两个字我就果断选了，这绝壁是大学学中药的后遗症！所谓的中药养生锅，里面只是加了莲子和山药，倒是有健脾胃的功效，莲子是去了芯的，煮到一半的时候就被我忍不住吃完了，哈哈。味碟是店家事先就调配好的，里面好像是有芝麻还是花生酱，总之很腻，果断的跑去加辣椒加花椒加香菜。#非洲冰草# 服务员推荐说很畅销的一款菜，长的很有特色，从茎到叶上遍布像水珠一样的充满液体的大型泡状细胞，非常美，只是......我是真的吃不来，口感怪怪的，舌头一接触到那些泡状细胞直接激起我一身的鸡皮疙瘩.....#紫薯# 很屌丝的说，我还是喜欢吃普通的大土豆......紫薯一煮就耙，我喜欢吃脆土豆。#素虾仁# 外形非常像，口感像是超市里淀粉做的冻虾仁，不怎么爱。#海带芽# 烫一下就出锅，很鲜嫩的感觉，不错。另外还点了#草菇#、#老人头# 、#藕片#、#素丸子# .....菜品都是很新鲜的，一盘也不怎么多。总的来说一般般，我还是更爱我大成都麻麻辣辣的火锅。这家的蘸碟一定要自己调的才好吃，不然寡淡的汤底加上甜腻的蘸碟，不出半个小时，绝壁腻死当场。最后还要说一点的就是店里信号真的是太撇了，接个电话都得去门口才行。
                ",
21329,2029,4.0,4,4.0,"
                        经常听美食群里的小伙伴们讨论这家藏茶素食火锅店，一叶一世界的店名已经足够文艺和有吸引力了。中午自己去尝试，一进店，就被装修的雅致惊艳了，全部是小隔间，很有格调。服务非常热情。点菜用的平板电脑，很方便，有图也容易选择。全素的菜品和点心，也有仿荤，素丸子，冰镇油鸡之类的仿荤做的非常好，冰镇油鸡的皮子部位甚至能吃出肥肉的油腻感，哈哈，所以喜欢吃肉的小伙伴完全不必担心会吃得痨肠寡肚……要的花香锅底也很赞，点心中的扎萨和次第花开一定要试试，非常赞！很喜欢的一家店，向大家推荐！
                ",15-09-07
21330,2030,,4,,,
21331,2031,,4,,,
21332,2032,,4,,,
21333,2033,,4,,,
21334,2034,,4,,,
21335,2035,,4,,,
21336,2036,3.0,4,4.0,"
                        味道不错，豆茶很浓，强推扎撒！服务态度热情，挺好的
                ",15-09-07
21337,2037,2.0,3,2.0,"
                        最近这家素食火锅非常火，所以我也想吃一次，正好点评上出了新店的代金券，果断团了和朋友来吃。我想说为什么这家店都开的这么远，不是南门的环球中心，就是北门这个鸟不拉***的地方，开市中心多好。打电话到店里询问店的位置，小妹儿也没给我说清楚，好吧问问也就找到了。一走进店里就闻到浓郁的藏香味，店内的装潢充满了藏族元素，门口还挂着衣服卖，也卖茶具、藏文化书籍这些，座位是卡座形式的，每个卡座都挂着薄纱，私密性非常好。虽然店比较偏远，但是看得出来这家店的人气很旺。点餐用的平板。我们四个人选了不同的锅底，【野菌汤锅】【清心润肺药膳锅】【明目安神花香锅】【生津润燥果香锅】，锅底都是用藏茶加上不同的配料煮开了端上来，整体就是清汤寡水没有一点油气，而且没有高汤所以这个汤味道很奇怪，至少我们几个都不喜欢，藏茶加上其他食材的味道简直不要太奇怪。这家的菜品价格说贵也不是很贵，但是每份菜的分量都很少。因为是素食所以没有一点肉，吃了痨肠寡肚的。【青稞扎萨】我想说这个必须来一个啊，不然根本吃不饱。中间的火腿做的很像真的，味道也像，外面的饼子太干太硬了。【非洲冰草】第一次吃这种菜，以前也没见过，名字取得很洋气。烫几秒钟就可以吃，也可以直接生吃，生吃口感还不错，脆脆的。【素丸子】这个是仿荤，不可能全都是素啊，所以还是要来点“肉”。他家的“荤菜”真的做到了外形很像，但是味道一吃就知道不是肉。这个丸子吃起来感觉很油，没有肉的味道。【喜袋】这个东西价格真贵，20块一盘只有4个，还就是豆制品而已。【素鲜虾仁】外观酷似虾仁味道不知道是什么，没有记忆点。除此之外还点了【山药】【茼蒿】【秋葵】【玉米】【豆筋棒】【竹荪蛋片】等菜，那个秋葵不新鲜了，豆筋有股怪味还很硬，竹荪蛋片什么鬼。总之不想被雷到就点素菜吧，8过肯定吃不饱。蘸碟服务员给弄得，加了一种酱料黄豆花生碎，那个黄豆最好吃了，重口味一定要加辣椒，我懒所以没自己去弄。服务尚可，随叫随到，那个穿白衣的阿姨态度不错。4个人吃了300也就刚饱，这全桌没有肉还吃了这么多，光是锅底就用了将近100，没啥信价比可言了。这种清淡口比较适合老年人吧，重口味就免了。拔草了，彻底88了。
                ",15-09-07
21338,2038,4.0,4,4.0,"
                        味道不错 也很养生 环境也不错
                ",15-09-06
21339,2039,,4,,,
21340,2040,3.0,4,4.0,"
                        果然我还是不适合吃素。。。推荐那个饼，其他太清淡了不过环境很好
                ",15-09-06
21341,2041,,4,,,
21342,2042,,4,,,
21343,2043,,4,,,
21344,2044,,4,,,
21345,2045,,4,,,
21346,2046,,4,,,
21347,2047,4.0,3,4.0,"
                        参加社区的预言家活动，中了这家的试吃，还是要再次罗嗦地感谢下点评和店家提供的品鉴机会。这家适合喜欢素菜的，不适合爱肉的人，吃了会觉得涝肠寡肚的，肉食控们请谨慎前往！！！【口味】已经吃过几次了，藏茶素食火锅，仿荤吃的是肉的味道，但却是素食，素菜类都满新鲜。配的料碟吃起有味道，吃完了以后肠胃舒服。因为和上次的菜单一样，所以有对比。菜的出品有差异，金针菇用的是白色的那种，非洲冰草比上次吃的大，草菇则变小不少，总的来说都不错。摆盘更好些，可能因为这边是新店，上菜没那么急。很喜欢【青稞扎萨】，脆脆的饼子，里面夹仿荤的火腿片和生菜叶子。这次还点了【次第花开】，就是鲜花饼，6元一个，现烤的，里面很多花瓣，甜度也合适，不会打来闷起。【环境】新店的环境确实要比老店好上不少，风格是一样的，小包间，红纱帘，很雅致。但店里信号太差了，电话打不进来。不太好找，在北城天街的商场外头，步行街对面的一个楼上。幸好招牌够大，只要找对位置，一眼就看得到。【服务】他家的服务也是我很喜欢的，店员们态度都很真诚，感觉很好。有些店员是从老店过来的，我一下子就认出来了哈哈。餐饮业流动性这么强，这家的店员却愿意留下来，可见他们对自己的店的认可度。这家本身价格也合适，又长年有团购券，我和身边的一些朋友都很喜欢这家，以后肯定要再来的。
                ",
21348,2048,2.0,3,4.0,"
                        环境很典雅，很清静，全部是素食，连吃起来像火腿肠的肉夹馍也是素食做的，偶尔吃吃我觉得还是不错的！
                ",15-09-06
